series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_classification,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1948,A,0,194852,01/01/1948,M,Imports,,1,Total,0,World,2000,,15.57801178,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1956,A,0,195652,01/01/1956,X,Exports,,1,Total,0,World,2000,,22.61140654,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1956,A,0,195652,01/01/1956,M,Imports,,1,Total,0,World,2000,,18.88765619,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1958,A,0,195852,01/01/1958,X,Exports,,1,Total,0,World,2000,,23.15352574,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1958,A,0,195852,01/01/1958,M,Imports,,1,Total,0,World,2000,,18.29807467,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1957,A,0,195752,01/01/1957,X,Exports,,1,Total,0,World,2000,,23.3600063,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1957,A,0,195752,01/01/1957,M,Imports,,1,Total,0,World,2000,,19.24901261,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1997,A,0,199752,01/01/1997,X,Exports,,1,Total,0,World,2000,,103.07492277,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1996,A,0,199652,01/01/1996,M,Imports,,1,Total,0,World,2000,,101.58337507,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1965,A,0,196552,01/01/1965,X,Exports,,1,Total,0,World,2000,,0.07641703,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1970,A,0,197052,01/01/1970,M,Imports,,1,Total,0,World,2000,,0.37178469,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1964,A,0,196452,01/01/1964,X,Exports,,1,Total,0,World,2000,,0.07764063,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1962,A,0,196252,01/01/1962,M,Imports,,1,Total,0,World,2000,,0.37409438,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1963,A,0,196352,01/01/1963,M,Imports,,1,Total,0,World,2000,,0.37178469,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1963,A,0,196352,01/01/1963,X,Exports,,1,Total,0,World,2000,,0.07741745,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1962,A,0,196252,01/01/1962,X,Exports,,1,Total,0,World,2000,,0.07526269,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1960,A,0,196052,01/01/1960,M,Imports,,1,Total,0,World,2000,,0.37863804,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1961,A,0,196152,01/01/1961,M,Imports,,1,Total,0,World,2000,,0.37598757,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",616,C,Poland,1961,A,0,196152,01/01/1961,X,Exports,,1,Total,0,World,2000,,0.07633238,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1961,A,0,196152,01/01/1961,X,Exports,,1,Total,0,World,2000,,15.0731709,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1961,A,0,196152,01/01/1961,M,Imports,,1,Total,0,World,2000,,11.91725321,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1962,A,0,196252,01/01/1962,X,Exports,,1,Total,0,World,2000,,14.67093293,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1962,A,0,196252,01/01/1962,M,Imports,,1,Total,0,World,2000,,11.79098076,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1963,A,0,196352,01/01/1963,X,Exports,,1,Total,0,World,2000,,14.73078503,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1963,A,0,196352,01/01/1963,M,Imports,,1,Total,0,World,2000,,12.09088586,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1964,A,0,196452,01/01/1964,X,Exports,,1,Total,0,World,2000,,15.32998875,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1964,A,0,196452,01/01/1964,M,Imports,,1,Total,0,World,2000,,12.79328841,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1971,A,0,197152,01/01/1971,M,Imports,,1,Total,0,World,2000,,15.01515963,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1971,A,0,197152,01/01/1971,X,Exports,,1,Total,0,World,2000,,17.50764935,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1978,A,0,197852,01/01/1978,X,Exports,,1,Total,0,World,2000,,34.45227933,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1978,A,0,197852,01/01/1978,M,Imports,,1,Total,0,World,2000,,33.46303452,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1977,A,0,197752,01/01/1977,M,Imports,,1,Total,0,World,2000,,30.99370371,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1977,A,0,197752,01/01/1977,X,Exports,,1,Total,0,World,2000,,32.48137018,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,2004,A,0,200452,01/01/2004,M,Imports,,1,Total,0,World,2000,,105.03510279,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,2003,A,0,200352,01/01/2003,M,Imports,,1,Total,0,World,2000,,102.57386226,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,2003,A,0,200352,01/01/2003,X,Exports,,1,Total,0,World,2000,,97.25260658,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1984,A,0,198452,01/01/1984,X,Exports,,1,Total,0,World,2000,,63.55496437,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1984,A,0,198452,01/01/1984,M,Imports,,1,Total,0,World,2000,,69.24040051,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1995,A,0,199552,01/01/1995,M,Imports,,1,Total,0,World,2000,,100.56675901,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1996,A,0,199652,01/01/1996,X,Exports,,1,Total,0,World,2000,,104.49159857,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1994,A,0,199452,01/01/1994,M,Imports,,1,Total,0,World,2000,,96.22502995,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1995,A,0,199552,01/01/1995,X,Exports,,1,Total,0,World,2000,,103.9249775,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1994,A,0,199452,01/01/1994,X,Exports,,1,Total,0,World,2000,,98.94161784,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1993,A,0,199352,01/01/1993,X,Exports,,1,Total,0,World,2000,,96.88333787,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1993,A,0,199352,01/01/1993,M,Imports,,1,Total,0,World,2000,,94.63341342,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1963,A,0,196352,01/01/1963,X,Exports,,1,Total,0,World,2000,,23.56648686,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1962,A,0,196252,01/01/1962,X,Exports,,1,Total,0,World,2000,,23.61807622,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1962,A,0,196252,01/01/1962,M,Imports,,1,Total,0,World,2000,,17.57523504,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1961,A,0,196152,01/01/1961,X,Exports,,1,Total,0,World,2000,,23.77296742,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1961,A,0,196152,01/01/1961,M,Imports,,1,Total,0,World,2000,,17.99364773,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1959,A,0,195952,01/01/1959,X,Exports,,1,Total,0,World,2000,,23.15352574,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1959,A,0,195952,01/01/1959,M,Imports,,1,Total,0,World,2000,,17.97462898,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1992,A,0,199252,01/01/1992,X,Exports,,1,Total,0,World,2000,,96.34158804,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1992,A,0,199252,01/01/1992,M,Imports,,1,Total,0,World,2000,,94.85010048,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1960,A,0,196052,01/01/1960,X,Exports,,1,Total,0,World,2000,,23.33415006,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",840,C,United States,1960,A,0,196052,01/01/1960,M,Imports,,1,Total,0,World,2000,,18.26003715,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1991,A,0,199152,01/01/1991,M,Imports,,1,Total,0,World,2000,,94.09721122,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",842,C,United States,1991,A,0,199152,01/01/1991,X,Exports,,1,Total,0,World,2000,,96.24628932,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1986,A,0,198652,01/01/1986,M,Imports,,1,Total,0,World,2000,,64.05813181,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1986,A,0,198652,01/01/1986,X,Exports,,1,Total,0,World,2000,,66.60082177,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1987,A,0,198752,01/01/1987,M,Imports,,1,Total,0,World,2000,,65.4533827,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1987,A,0,198752,01/01/1987,X,Exports,,1,Total,0,World,2000,,69.10926194,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1988,A,0,198852,01/01/1988,M,Imports,,1,Total,0,World,2000,,67.55723867,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1989,A,0,198952,01/01/1989,M,Imports,,1,Total,0,World,2000,,71.70973131,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1988,A,0,198852,01/01/1988,X,Exports,,1,Total,0,World,2000,,72.60309979,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1991,A,0,199152,01/01/1991,X,Exports,,1,Total,0,World,2000,,80.94552662,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1991,A,0,199152,01/01/1991,M,Imports,,1,Total,0,World,2000,,74.54196861,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1992,A,0,199252,01/01/1992,X,Exports,,1,Total,0,World,2000,,79.11673776,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1992,A,0,199252,01/01/1992,M,Imports,,1,Total,0,World,2000,,73.02009855,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1993,A,0,199352,01/01/1993,X,Exports,,1,Total,0,World,2000,,86.63409317,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1993,A,0,199352,01/01/1993,M,Imports,,1,Total,0,World,2000,,82.72418722,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1960,A,0,196052,01/01/1960,M,Imports,,1,Total,0,World,2000,,12.09878351,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1960,A,0,196052,01/01/1960,X,Exports,,1,Total,0,World,2000,,14.97906883,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1966,A,0,196652,01/01/1966,M,Imports,,1,Total,0,World,2000,,13.14052803,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1966,A,0,196652,01/01/1966,X,Exports,,1,Total,0,World,2000,,15.70662458,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1967,A,0,196752,01/01/1967,M,Imports,,1,Total,0,World,2000,,12.9274842,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1967,A,0,196752,01/01/1967,X,Exports,,1,Total,0,World,2000,,15.45834078,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1975,A,0,197552,01/01/1975,M,Imports,,1,Total,0,World,2000,,25.55678408,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1975,A,0,197552,01/01/1975,X,Exports,,1,Total,0,World,2000,,29.25629784,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1974,A,0,197452,01/01/1974,M,Imports,,1,Total,0,World,2000,,24.64887577,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1974,A,0,197452,01/01/1974,X,Exports,,1,Total,0,World,2000,,26.95267474,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1973,A,0,197352,01/01/1973,M,Imports,,1,Total,0,World,2000,,17.75018524,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1973,A,0,197352,01/01/1973,X,Exports,,1,Total,0,World,2000,,20.57922267,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1972,A,0,197252,01/01/1972,M,Imports,,1,Total,0,World,2000,,15.36946218,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1972,A,0,197252,01/01/1972,X,Exports,,1,Total,0,World,2000,,17.9171697,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1959,A,0,195952,01/01/1959,M,Imports,,1,Total,0,World,2000,,12.12245076,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1959,A,0,195952,01/01/1959,X,Exports,,1,Total,0,World,2000,,14.61950109,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1958,A,0,195852,01/01/1958,M,Imports,,1,Total,0,World,2000,,12.36711086,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1958,A,0,195852,01/01/1958,X,Exports,,1,Total,0,World,2000,,15.32998875,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1947,A,0,194752,01/01/1947,X,Exports,,1,Total,0,World,2000,,9.54478268,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1947,A,0,194752,01/01/1947,M,Imports,,1,Total,0,World,2000,,7.96600288,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1948,A,0,194852,01/01/1948,X,Exports,,1,Total,0,World,2000,,10.5860317,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1948,A,0,194852,01/01/1948,M,Imports,,1,Total,0,World,2000,,8.54534854,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1949,A,0,194952,01/01/1949,X,Exports,,1,Total,0,World,2000,,10.2713371,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1949,A,0,194952,01/01/1949,M,Imports,,1,Total,0,World,2000,,9.47066506,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1950,A,0,195052,01/01/1950,X,Exports,,1,Total,0,World,2000,,11.812028,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1950,A,0,195052,01/01/1950,M,Imports,,1,Total,0,World,2000,,11.17538811,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1951,A,0,195152,01/01/1951,X,Exports,,1,Total,0,World,2000,,19.20740345,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1951,A,0,195152,01/01/1951,M,Imports,,1,Total,0,World,2000,,14.67947755,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1952,A,0,195252,01/01/1952,X,Exports,,1,Total,0,World,2000,,17.25583814,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1952,A,0,195252,01/01/1952,M,Imports,,1,Total,0,World,2000,,13.63775871,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1953,A,0,195352,01/01/1953,X,Exports,,1,Total,0,World,2000,,14.79075092,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1953,A,0,195352,01/01/1953,M,Imports,,1,Total,0,World,2000,,12.31186586,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1954,A,0,195452,01/01/1954,X,Exports,,1,Total,0,World,2000,,14.58525112,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1954,A,0,195452,01/01/1954,M,Imports,,1,Total,0,World,2000,,12.21715831,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1955,A,0,195552,01/01/1955,X,Exports,,1,Total,0,World,2000,,15.09888682,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1955,A,0,195552,01/01/1955,M,Imports,,1,Total,0,World,2000,,12.78540361,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1956,A,0,195652,01/01/1956,X,Exports,,1,Total,0,World,2000,,15.71515863,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1956,A,0,195652,01/01/1956,M,Imports,,1,Total,0,World,2000,,13.54311537,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1957,A,0,195752,01/01/1957,X,Exports,,1,Total,0,World,2000,,15.88629467,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1957,A,0,195752,01/01/1957,M,Imports,,1,Total,0,World,2000,,13.6693493,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1996,A,0,199652,01/01/1996,X,Exports,,1,Total,0,World,2000,,96.56157655,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1997,A,0,199752,01/01/1997,M,Imports,,1,Total,0,World,2000,,90.39915861,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1982,A,0,198252,01/01/1982,X,Exports,,1,Total,0,World,2000,,52.70227677,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1982,A,0,198252,01/01/1982,M,Imports,,1,Total,0,World,2000,,58.15608575,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1983,A,0,198352,01/01/1983,X,Exports,,1,Total,0,World,2000,,58.96046234,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1983,A,0,198352,01/01/1983,M,Imports,,1,Total,0,World,2000,,65.64164204,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1968,A,0,196852,01/01/1968,M,Imports,,1,Total,0,World,2000,,12.90372705,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1968,A,0,196852,01/01/1968,X,Exports,,1,Total,0,World,2000,,15.40702272,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1969,A,0,196952,01/01/1969,M,Imports,,1,Total,0,World,2000,,13.81934037,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1969,A,0,196952,01/01/1969,X,Exports,,1,Total,0,World,2000,,15.97197647,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1970,A,0,197052,01/01/1970,M,Imports,,1,Total,0,World,2000,,14.4836416,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",752,C,Sweden,1970,A,0,197052,01/01/1970,X,Exports,,1,Total,0,World,2000,,17.35415033,,P,Price,A,Actual
